Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 01/01  11:00:00,-5.6375,-2.7953501412608053,-2.91307584213731,-4.042382295938944,-1.412988070620315,-4.53598703786839,1.2138446577013444,18.437427451820035,3111.628621802786,0.0,21.591908955715105,0.0,443.8465050905316,23.896843232589447,0.0,681.6279002513774,22.20171139275173,293.29761930031907,0.0,22.20175463993865,105.66830604140691,0.0,22.96851960551627,0.0,550.4085974485336,0.0,7411.222184771865,0.0,0.0,0.0,0.0,757.3998653819017,562.5720536726576,0.0,3172.2756873384383,3034.8484157329594,0.0,0.0,0.0,0.0,7411.222184771865,9264.02773096483,0.0,0.0,7.22,7.22,0.0,0.0,63.501813932625296,0.09589497094334494,7.22,0.0,7.3016775642327865,0.0017836740264763665,-9.004240046589697,15.99879190467078,0.38971947101821935,0.0017836740264763665,16.0,82.0,0.03632240484374373,0.05136640418147491,0.0,7.22,0.0,4.49994814152412,0.31057230924622753,0.0014777506762901483,11.5,4.49994814152412,0.31057230924622753,0.0014777506762901483,4.5 
 01/01  12:00:00,-3.9375,-1.6061779126610212,-1.5381513871715518,-3.5296087067200252,-0.8497054729001294,-3.8501096562368278,2.3185738094257307,19.451282222287723,2699.1135555555084,0.0,22.618595950295038,0.0,524.5721738253171,23.871168692322943,0.0,581.8137349432327,22.201998838856436,61.59814450551346,10.713249044532745,22.20143250951436,9.657514419437291,28.351566569610952,23.215161184447087,0.0,569.1163135419811,0.0,6597.666387294296,0.0,0.0,0.0,0.0,514.8669832777232,437.51908144015067,0.0,2641.222806826326,3010.7136256600234,0.0,0.0,0.0,0.0,6597.666387294296,8247.082984117871,0.0,0.0,7.22,7.22,0.0,0.0,63.310328122582526,0.08428147820086897,7.22,0.0,7.113703824460599,0.0020190954804788722,-7.587934437259488,16.014102464065154,0.37754211415509525,0.0020190954804788722,16.0,82.0,0.026919137849668096,0.051900357300934466,0.0,7.22,0.0,4.498800373678503,0.31057230924622753,0.0017410107165209384,11.5,4.498800373678503,0.31057230924622753,0.0017410107165209384,4.5 
 01/01  13:00:00,-2.6125,-1.526857142473784,-2.0051356067302892,-3.8653584203617832,-1.7241599702426613,-4.40783145574978,1.5053719442008648,20.109253034331186,2136.7597644503917,0.0,22.4385853033598,0.0,511.63791963246786,22.871006964532373,0.0,460.0429703891068,22.201406559126536,185.9840785030946,0.0,22.200736075955266,30.911132070292922,0.0,23.02022569257064,0.0,554.9349500468436,0.0,6276.9740554151595,0.0,0.0,0.0,0.0,651.1523953842909,488.4830066439967,0.0,2227.481412855525,2981.726466949711,0.0,0.0,0.0,0.0,6276.9740554151595,7846.217569268949,0.0,0.0,7.22,7.22,0.0,0.0,63.059836102225205,0.07916967468676439,7.22,0.0,7.016653201795869,0.0021871039010417925,-6.680620786111051,16.000250402502434,0.3705044250126874,0.0021871039010417925,16.0,82.0,0.02079246751834564,0.051623767185631574,0.0,7.22,0.0,4.499526292865756,0.31057230924622753,0.001948700000298672,11.5,4.499526292865756,0.31057230924622753,0.001948700000298672,4.5 
 01/01  14:00:00,-1.5125000000000002,-1.948986422346962,-1.4644107904525323,-3.1016830897780814,-1.3149007930846235,-3.4145349843378625,1.645890947916331,20.635844025396178,2048.780551883615,0.0,22.49914414509712,0.0,516.4122672851336,22.29811607809758,0.0,406.40495158237144,22.200726716322258,0.0,206.8900549757306,22.200447308808897,0.0,147.67253271997618,23.42554488301696,0.0,586.8106329290542,0.0,5412.66274026811,0.0,0.0,0.0,15.266599287536206,259.0852461995537,310.08355935886414,0.0,1883.5177190628037,2953.5434114979485,0.0,0.0,0.0,0.0,5412.66274026811,6765.828425335137,0.0,0.0,7.22,7.22,0.0,0.0,63.50757914519312,0.06989385515295998,7.22,0.0,7.094220917901909,0.002282051445702117,-6.1942891732472125,16.000864473422162,0.3705044250126874,0.002282051445702117,16.0,82.0,0.016382619225051777,0.050426696553254394,0.0,7.22,0.0,4.499675823046868,0.31057230924622753,0.0020948187498149016,11.5,4.499675823046868,0.31057230924622753,0.0020948187498149016,4.5 
 01/01  15:00:00,-1.1,-0.47434535724150406,0.46556916870186316,-1.6162644973643348,0.4989261720879235,-1.9038040242263747,3.767037254877195,21.09497202962296,2085.287296559301,0.0,22.699003437478368,0.0,533.5058768934443,22.200918262371687,0.0,319.12831115380266,22.200733403106128,0.0,310.3222116318828,22.200383721491725,0.0,215.70219589477398,23.831317078889384,0.0,661.0966234328696,0.0,5056.224537906827,0.0,0.0,0.0,96.78741802933654,156.8320437433096,242.9778655602637,0.0,1754.4701886075522,2893.9116323502444,0.0,0.0,0.0,0.0,5056.224537906827,6320.280672383533,0.0,0.0,7.22,7.22,0.0,0.0,63.37055973918582,0.06488492498480873,7.22,0.0,7.353870379892819,0.00244492629856453,-5.399177584088559,15.989808592892544,0.37557729131178114,0.00244492629856453,16.0,82.0,0.014842180165718238,0.04753753110326512,0.0,7.22,0.0,4.499074293606835,0.31057230924622753,0.002207661719883767,11.5,4.499074293606835,0.31057230924622753,0.002207661719883767,4.5 
 01/01  16:00:00,-1.1,1.3450149817334294,2.057173855990618,-0.5316642705190199,2.0363400686340873,-0.825541565722323,5.420605358593312,21.359828221374862,2011.963728487364,0.0,22.44632752980415,0.0,512.9213871153121,22.20058236738557,0.0,205.20516438763826,22.200940330441252,0.0,198.5244159953881,22.201237584069936,0.0,179.672654528417,23.899205084428445,0.0,738.1845127358159,0.0,5261.010783160777,0.0,0.0,0.0,209.91122778821455,267.729939568862,278.3407422096138,0.0,1754.84439125789,2826.972446250998,0.0,0.0,0.0,0.0,5261.010783160777,6576.26347895097,0.0,0.0,7.22,7.22,0.0,0.0,61.98741057552988,0.06284437145523844,7.22,0.0,7.738925915964874,0.0026991202556531013,-4.247032046667237,15.998304983672622,0.38455523088337235,0.0026991202556531013,16.0,82.0,0.014846533164840156,0.04404594602550153,0.0,7.22,0.0,4.498723281993695,0.31057230924622753,0.0023574553578538104,11.5,4.498723281993695,0.31057230924622753,0.0023574553578538104,4.5 
 01/01  17:00:00,-1.1,2.4511259995994914,2.898924559075151,0.14179693119923334,3.045234244152232,-0.18438824864913303,6.734963091502857,21.40806807319807,1920.0196575165978,0.0,22.029350467485962,0.0,311.3982571699055,22.202813528085905,0.0,69.0251010429348,22.20179922549391,11.48074477451678,2.5854146632141237,22.202375245234578,0.0,60.0143249027542,23.85399758855133,0.0,621.962277982275,0.0,6020.890560250244,0.0,0.0,167.50031284235465,345.66145241221307,474.1578946047499,397.5098606960552,0.0,1754.9712828245558,2904.4913626914126,0.0,0.0,0.0,0.0,6020.890560250244,7526.113200312803,0.0,0.0,7.22,7.22,0.0,0.0,61.727765804992366,0.07094800176838084,7.22,0.0,7.2433977382080785,0.0027655686445284882,-3.955595781848596,16.011029687665793,0.3705044250126874,0.0027655686445284882,16.0,82.0,0.01484798416454746,0.048431719704271535,0.0,7.22,0.0,4.49844645761187,0.31057230924622753,0.002423558657988044,11.5,4.49844645761187,0.31057230924622753,0.002423558657988044,4.5 
 01/01  18:00:00,-1.4749999999999999,3.1475969975116733,3.2627603946291517,0.37100344935185403,3.558818823251076,-0.0014611443516615221,7.892672671376253,21.373311993179925,1949.4853645776325,0.0,22.37523476660123,222.15679890670992,37.0539691076184,22.200807813056656,0.0,28.799204358560843,22.20226947078108,49.33960591756721,0.0,22.20223559659292,0.0,22.773675303760086,23.858289972151667,0.0,623.9594198416797,0.0,6722.578199112067,0.0,0.0,690.6826703367242,386.53754481700236,515.4426353036062,435.6254795246314,0.0,1872.835664820093,2901.1172330522486,0.0,0.0,0.0,0.0,6722.578199112067,8403.222748890083,0.0,0.0,7.22,7.22,0.0,0.0,60.976258639882346,0.07637254933631203,7.22,0.0,7.240439878203761,0.0027984536116536962,-3.816681253992333,15.998524476068656,0.3705044250126874,0.0027984536116536962,16.0,82.0,0.016240734145573296,0.04827816116504374,0.0,7.22,0.0,4.499559976784234,0.31057230924622753,0.0024127773572044653,11.5,4.499559976784234,0.31057230924622753,0.0024127773572044653,4.5 
 01/01  19:00:00,-2.0125,3.065724687660395,2.2317814230588624,-0.7297789298794588,2.48313072974014,-1.0383572650683555,7.195820651918311,20.980048516911474,1451.39775513324,0.0,22.504106231714616,1060.769486479884,0.0,22.203103445618112,344.34640318987704,0.0,22.203935939678622,872.3082305749933,0.0,22.202835914738998,346.91060217607344,0.0,22.827625596616638,0.0,541.9375587074253,0.0,9348.66334958423,0.0,0.0,1573.6278251221781,759.1170187065088,1335.579042840193,804.6985557578544,0.0,2041.3310269082003,2920.4747442110474,0.0,0.0,0.0,0.0,9348.66334958423,11685.829186980289,0.0,0.0,7.22,7.22,0.0,0.0,59.9095688388452,0.10112070310807128,7.22,0.0,7.190372898273556,0.00280453522449651,-3.7912154685865898,16.000086136884562,0.3705044250126874,0.00280453522449651,16.0,82.0,0.018323320291301737,0.049061904868150805,0.0,7.22,0.0,4.499675796457002,0.31057230924622753,0.00240461704416355,11.5,4.499675796457002,0.31057230924622753,0.00240461704416355,4.5 
 01/01  20:00:00,-1.5125000000000002,1.259249978383411,-0.20347048029897116,-2.52266681495941,0.017403219320520386,-2.7295352187886386,4.607682706097499,20.33301057450094,910.187592999841,0.0,20.74353708580791,417.85265906265727,248.00176817870903,22.200793013920944,671.6432119257308,0.0,22.20206504210229,1583.3648627797095,0.0,22.20121614407217,672.8453735785307,0.0,22.203517806488907,467.0887769608304,0.0,0.0,10595.192844750733,0.0,0.0,545.7762660277465,1086.2953833138595,2046.0806819359775,1130.5635377037106,953.8630217348933,1884.8616630515771,2959.65811434066,0.0,0.0,0.0,0.0,10595.192844750733,13243.991055938415,0.0,0.0,7.22,7.22,0.0,0.0,60.948670318362865,0.12017851301316385,7.22,0.0,7.085217556572658,0.002780427177150287,-3.892677291651877,16.000030737373933,0.3705044250126874,0.002780427177150287,16.0,82.0,0.016399228971836294,0.050688974300668,0.0,7.22,0.0,4.499675099231622,0.31057230924622753,0.0024820920825542477,11.5,4.499675099231622,0.31057230924622753,0.0024820920825542477,4.5 
 01/01  21:00:00,-1.4749999999999999,-0.15794934771161273,-0.7829602589614496,-1.6392047447089904,-0.6524504804942524,-1.6257882963672745,2.9423259239246633,19.535912896477942,573.7804127921586,0.0,19.194088357964723,87.42007854443662,0.0,20.065024306638318,20.283591845177316,4.9633004418836775,19.914212764802162,33.8730477296184,5.3161260842065765,20.066069395533006,22.2514618609108,5.422426614908125,21.15200990671302,0.0,67.9243930271685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.35154837583019,0.0,7.22,0.0,19.289636908419126,0.003801089996764825,-0.1774759592939204,20.293536955972428,0.3705044250126874,0.003801089996764825,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.4749999999999999,0.00621144618492455,0.0025806906051231244,11.5,-1.4749999999999999,0.00621144618492455,0.0025806906051231244,4.5 
 01/01  22:00:00,-1.3249999999999997,-0.09348420522750796,-0.5175253914516558,-0.5268890207868996,-0.4739624492637238,-0.48429087380911123,1.6961717049870173,18.67693455135949,330.28314157609407,0.0,18.635784421991012,72.33834516767894,0.0,19.060240773374108,32.53599852380262,0.0,18.83379368876454,53.57768114156249,0.0,19.06646804256805,35.443085126924984,0.0,20.266173795243056,0.0,56.98785729682959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.35154837583019,0.0,7.22,0.0,18.541513523820946,0.0037962232585825087,-0.19974945916963766,19.545422538428483,0.3705044250126874,0.0037962232585825087,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.3249999999999997,0.00621144618492455,0.0026276300288774358,11.5,-1.3249999999999997,0.00621144618492455,0.0026276300288774358,4.5 
 01/01  23:00:00,-1.4749999999999999,-0.09491351093868425,-0.4198922532191367,-0.2982455039147397,-0.41464672250447576,-0.27760440713148715,0.6862724720375081,17.971051629539453,363.6704106973723,0.0,18.144240426470848,53.04224918453815,0.0,18.462544501654644,23.38425299516871,0.0,18.244561056483324,42.66230190364871,0.0,18.468575688950388,25.358098459005816,0.0,19.75985780358413,0.0,74.96197862634659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.35154837583019,0.0,7.22,0.0,17.807309898391985,0.0038174469950406496,-0.140072103148065,18.81117977104009,0.3705044250126874,0.0038174469950406496,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.4749999999999999,0.00621144618492455,0.002622238810784213,11.5,-1.4749999999999999,0.00621144618492455,0.002622238810784213,4.5 
 01/01  24:00:00,-1.7,-0.22018370389147518,-0.4427778736800084,-0.33984358998238273,-0.4483916575757986,-0.3293081742461193,0.05346373107634921,17.38677573935916,431.82840976469106,0.0,17.809499151004733,31.468471304002435,0.0,18.0536538386976,10.162996933930003,0.0,17.865167800725022,25.599849988342214,0.0,18.05744733198849,10.934001686424722,0.0,19.450664381645435,0.0,98.37875301077321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.35154837583019,0.0,7.22,0.0,17.20123748315327,0.0037825837403868178,-0.25528648835807,18.205171652751805,0.3705044250126874,0.0037825837403868178,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.7,0.00621144618492455,0.0024862247596790167,11.5,-1.7,0.00621144618492455,0.0024862247596790167,4.5 
 01/02  01:00:00,-3.0749999999999997,-0.38867242875507924,-0.548953827277466,-0.47488074980003514,-0.5562346585322895,-0.46829831354068663,-0.3406260809111683,16.898142374516922,503.9915843662427,0.0,17.553314529199177,44.916848450977966,0.0,17.731509996941455,0.3465845759453714,3.7123345186538472,17.568326163677156,8.507667216303162,0.0,17.732231719716815,0.3469877442817051,4.1144663138260285,19.23066562898739,0.0,122.34898922838482,0.0,13.91687323062316,0.0,0.0,34.73787053035857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.725391096632924,15.906738870791155,0.0,0.0,7.22,7.22,0.0,0.0,61.28288191299294,0.00015907887351113313,7.22,0.0,16.677298158321392,0.0037318902058776082,-0.41778327105013624,17.681325834446586,0.3705044250126874,0.0037318902058776082,16.0,81.97958829712047,0.0,0.0,0.0,7.22,0.0,-3.0749999999999997,0.00621144618492455,0.002387807960505994,11.5,-3.0749999999999997,0.00621144618492455,0.002387807960505994,4.5 
 01/02  02:00:00,-3.2124999999999995,-0.5658349718688147,-0.6978985182348554,-0.644969357775375,-0.7042596941305984,-0.6402393644281987,-0.6286893401551782,16.47721131946512,576.5497395050186,0.0,17.499717721130395,206.09391754455163,0.0,17.458069980034107,0.0,13.988319567127803,17.314930711463568,0.0,4.926798645958172,17.455863816470703,0.0,15.272654193107826,19.038747730032142,0.0,141.2714394655123,0.0,103.56305972473253,0.0,0.0,226.0001286838949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.56305972473253,129.45382465591564,0.0,0.0,7.22,7.22,0.0,0.0,59.5100761788472,0.00109212211050815,7.22,0.0,16.24535850047082,0.003677937387552432,-0.5929185136229682,17.24948571374687,0.3705044250126874,0.003677937387552432,16.0,81.97291419914448,0.0,0.0,0.0,7.22,0.0,-3.2124999999999995,0.00621144618492455,0.002376891924425182,11.5,-3.2124999999999995,0.00621144618492455,0.002376891924425182,4.5 
 01/02  03:00:00,-3.1125,-0.7803413922687384,-0.9059703269601278,-0.8555513256227482,-0.9118559418552319,-0.8502292867181892,-0.9158059952791253,16.123171362228767,650.5885226942041,0.0,17.500213550666988,293.6102771065262,0.0,17.260710152518875,0.0,25.1221698887187,17.142386822468293,0.0,19.294508899234756,17.25551948224288,0.0,27.337888847596787,18.88406606418822,0.0,157.72742429872187,0.0,187.47699452585235,0.0,0.0,342.4534160205727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.47699452585235,234.34624315731543,0.0,0.0,7.22,7.22,0.0,0.0,56.10031771348751,0.0017249140598364046,7.22,0.0,15.881826008638416,0.0036177248900098385,-0.798867705551038,16.886064331363045,0.3705044250126874,0.0036177248900098385,16.0,81.97653558949949,0.0,0.0,0.0,7.22,0.0,-3.1125,0.00621144618492455,0.002321120230738321,11.5,-3.1125,0.00621144618492455,0.002321120230738321,4.5 
 01/02  04:00:00,-2.9875,-0.9933575660873084,-1.0914069091017466,-1.049392953081571,-1.0965000321409266,-1.0453076784939603,-1.1379773410521212,15.84041845985558,718.8264259739492,0.0,17.49955521158697,316.32287639743237,0.0,17.13291902243297,0.0,36.180317939898316,17.03887283720783,0.0,33.5363673924752,17.124616454762176,0.0,39.31018485150685,18.802855738834808,0.0,174.40510006694615,0.0,245.63398304014277,0.0,0.0,388.3812754708711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.63398304014277,307.04247880017846,0.0,0.0,7.22,7.22,0.0,0.0,52.50228185577967,0.001990550489778562,7.22,0.0,15.588952261813638,0.0035549410157776793,-1.0133747534368414,16.593306464329512,0.3705044250126874,0.0035549410157776793,16.0,81.98059028873134,0.0,0.0,0.0,7.22,0.0,-2.9875,0.00621144618492455,0.0023466820909273036,11.5,-2.9875,0.00621144618492455,0.0023466820909273036,4.5 
 01/02  05:00:00,-1.7374999999999998,-1.1698066588082667,-1.2604241378799723,-1.2273334701497005,-1.2644801303741653,-1.2240439797673694,-1.3184705655886026,15.621976551667618,777.0934805147092,0.0,17.499869980125254,328.4317249388728,0.0,17.04996384748524,0.0,44.64713632148067,16.98033550148755,0.0,44.87963666216109,17.03895819287169,0.0,48.45324659698127,18.71091731214669,0.0,183.6508253784084,0.0,293.93430459718627,0.0,0.0,417.1458713301554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.93430459718627,367.41788074648287,0.0,0.0,7.22,7.22,0.0,0.0,49.36514731449502,0.0021531070012704937,7.22,0.0,15.379561745421928,0.0035039357529556645,-1.1864263687542096,16.38401010763674,0.3705044250126874,0.0035039357529556645,16.0,81.9842261263465,0.0,0.0,0.0,7.22,0.0,-1.7374999999999998,0.00621144618492455,0.002480495553859104,11.5,-1.7374999999999998,0.00621144618492455,0.002480495553859104,4.5 
 01/02  06:00:00,-1.1,-1.356603560816696,-1.4498567225320775,-1.4113053382915657,-1.4539837583434556,-1.4068494681993957,-1.5197190000220933,15.469176841325664,814.4481977050698,0.0,17.499820860429857,321.1857279125146,0.0,16.999632461458344,0.0,51.7910237460469,16.948129594735086,0.0,54.263643434065614,16.986406527734303,0.0,56.17229305723015,18.630234039160882,0.0,189.6510935819851,0.0,323.9731956552391,0.0,0.0,422.3672980331547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9731956552391,404.9664945690489,0.0,0.0,7.22,7.22,0.0,0.0,46.756157532294914,0.0021991135611267006,7.22,0.0,15.222501058832174,0.0034527467174560603,-1.3625168712274656,16.22704393834454,0.3705044250126874,0.0034527467174560603,16.0,81.98734656341274,0.0,0.0,0.0,7.22,0.0,-1.1,0.00621144618492455,0.0025370630535899966,11.5,-1.1,0.00621144618492455,0.0025370630535899966,4.5 
 01/02  07:00:00,-0.7875000000000001,-1.8726158798831647,-2.2970449578483296,-2.7573835947331693,-2.273192971938685,-2.8378837052452193,-2.0634607647451255,15.824689108054852,1572.7801329737758,0.0,17.50030052567025,247.62298120781136,0.0,20.934381552220596,1656.541908303975,0.0,20.474612035614157,3233.5285501843,0.0,20.939834568663915,1659.9748235530435,0.0,20.73129675918993,2836.2063331771355,0.0,0.0,18005.732309502968,0.0,0.0,370.45454622689715,1988.8161536175608,3570.1824043078955,2027.2345368652464,3209.8396824109786,1657.8301700487136,3225.097853777005,0.0,0.0,0.0,0.0,17517.400672585776,21896.750840732217,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,69.72519909355454,0.3484886952253672,7.219999999999999,0.0,6.323316892120422,0.002663807570700453,-4.423182623040882,15.949525139434625,0.3705044250126874,0.002663807570700453,16.0,81.57363989477065,0.014020945650885401,0.06561807007716378,0.0,7.219999999999999,0.0,4.499984975062349,0.31057230924622753,0.0025340540578652434,11.5,4.499984975062349,0.31057230924622753,0.0025340540578652434,4.5 
 01/02  08:00:00,-0.6,-3.1917480012580928,-3.6239524676600587,-4.249593948059278,-3.582646838357753,-4.316692509716626,-3.045470625392907,16.48941037501041,1802.6685562708562,0.0,17.500287043880782,61.25085755857762,5.5377801856215,22.199338408216004,1299.9183092969363,0.0,22.14715909321335,2896.484606088805,0.0,22.19998992566068,1304.304968121063,0.0,22.022470085779858,2741.5848876233904,0.0,0.0,14806.774422199673,0.0,0.0,174.73186407310075,1714.5215062629673,3356.730052793272,1761.9384296267249,3213.9614510847982,1599.0257061990587,3206.5543378491816,0.0,0.0,0.0,0.0,14806.774422199673,18508.46802774959,0.0,0.0,7.22,7.22,0.0,0.0,69.42535442117146,0.2830272153578795,7.22,0.0,6.422745226991319,0.0026138170180655214,-4.647682097846832,16.000269374891932,0.3705044250126874,0.0026138170180655214,16.0,82.0,0.013098214081738425,0.06249873367015025,0.0,7.22,0.0,4.4999421133127715,0.31057230924622753,0.002533231373665885,11.5,4.4999421133127715,0.31057230924622753,0.002533231373665885,4.5 
 01/02  09:00:00,-0.225,-3.0465769969941383,-2.45924917477841,-2.40507831541513,-1.799029565743115,-2.487300372973124,-1.2324083644323707,17.60938141678718,2935.6453258630077,0.0,20.782268546827908,1643.8002527316728,44.96620359733286,22.20052062280076,442.269308999729,0.0,22.20089956723458,1021.0206600541451,0.0,22.200691798998236,468.7229351760076,0.0,22.20014026151225,60.758098974716646,126.39945252094142,0.0,9936.934932316393,0.0,0.0,1977.191130226181,857.0283168257275,1486.0027583689925,926.4370440832172,423.153149468644,1481.6650587311622,3140.1417102144687,0.0,0.0,0.0,0.0,9936.934932316393,12421.16866539549,0.0,0.0,7.220000000000001,7.220000000000001,0.0,0.0,64.34071717822258,0.13872103002797317,7.220000000000001,0.0,6.600858948839948,0.0026680598005189614,-4.406142311265104,15.999922367842565,0.37050442501268743,0.0026680598005189614,16.000000000000004,82.00000000000001,0.011846447875920244,0.059031636331387145,0.0,7.220000000000001,0.0,4.499949921446233,0.3105723092462276,0.002612816778302697,11.500000000000004,4.499949921446233,0.3105723092462276,0.002612816778302697,4.500000000000001 
