Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 01/01  11:00:00,-5.6375,-2.6223403587509653,-1.6454276287682308,-4.1244940054836015,-1.4132885633823078,-4.48784146641871,1.2345174583808713,18.645360247457674,3127.479789818308,0.0,22.31763484586142,0.0,442.7881673076258,23.894411700871718,0.0,718.8655669576175,22.202552975520383,271.7817469972597,0.0,22.20185337863326,78.48254708900885,0.19670694072618744,23.072628684367228,0.0,559.5804810972038,0.0,7422.94324659992,0.0,0.0,59.85714191189485,0.0,737.1035700339454,536.27189906407,0.0,3172.2756873384383,3009.671142358602,0.0,0.0,0.0,0.0,7422.94324659992,9278.6790582499,0.0,0.0,7.22,7.22,0.0,0.0,63.14165530356269,0.0941192562980055,7.22,0.0,7.451922509166925,0.0018011974322125455,-8.890691027857843,15.984315058933358,0.3942760631357134,0.0018011974322125455,16.0,82.0,0.03632240484374373,0.04969423431529548,0.0,7.22,0.0,4.49994814152412,0.31057230924622753,0.0014777506762901483,11.5,4.49994814152412,0.31057230924622753,0.0014777506762901483,4.5 
 01/01  12:00:00,-3.9375,-1.486886663275257,-0.9568700173575705,-3.5829223584593795,-0.8313918860208586,-3.8093291647648315,2.373850599813471,19.58832307417033,2681.596703287987,0.0,22.869442522156184,0.0,544.6027680440502,23.87541528507709,0.0,593.7084508419218,22.201914101052232,51.77224368843332,16.15245736625684,22.201664480174415,4.983944672641371,39.05907946156884,23.282894965302226,0.0,574.3805941373863,0.0,6555.673428971232,0.0,0.0,0.0,0.0,499.5549416733183,422.09190523090336,0.0,2641.222806826326,2997.11621933174,0.0,0.0,0.0,0.0,6555.673428971232,8194.591786214041,0.0,0.0,7.22,7.22,0.0,0.0,63.20939503330245,0.08329827495128171,7.22,0.0,7.183893953435433,0.0020284276180927464,-7.535048438007504,16.015362021016927,0.3790153394710814,0.0020284276180927464,16.0,82.0,0.026919137849668096,0.05113481681368048,0.0,7.22,0.0,4.498800373678503,0.31057230924622753,0.0017410107165209384,11.5,4.498800373678503,0.31057230924622753,0.0017410107165209384,4.5 
 01/01  13:00:00,-2.6125,-1.4237397673029057,-1.7318120748860861,-3.8593737454519585,-1.7032663018277545,-4.3790558111100015,1.5634732057727305,20.226936008470894,2110.0618559226114,0.0,22.56853711170362,0.0,522.057112373543,22.89630931529591,0.0,461.74727158805183,22.201085414975118,172.26422143385605,0.0,22.200234100334836,20.925994580514782,0.0,23.071821675825007,0.0,559.0444781445556,0.0,6245.927425137101,0.0,0.0,0.0,0.0,637.4538298487364,478.48533324798643,0.0,2227.481412855525,2974.2254892591463,0.0,0.0,0.0,0.0,6245.927425137101,7807.409281421376,0.0,0.0,7.22,7.22,0.0,0.0,63.034011602612175,0.07867088510479459,7.22,0.0,7.036656930544128,0.002192306110691977,-6.653201814268041,16.000101499807066,0.3705044250126874,0.002192306110691977,16.0,82.0,0.02079246751834564,0.051301225170063226,0.0,7.22,0.0,4.499526292865756,0.31057230924622753,0.001948700000298672,11.5,4.499526292865756,0.31057230924622753,0.001948700000298672,4.5 
 01/01  14:00:00,-1.5125000000000002,-1.8879198539817796,-1.3397491149118856,-3.0825256717656186,-1.3003417386138714,-3.3990577096247,1.6952025802996413,20.725802729242833,2026.1620257128916,0.0,22.570377612952306,0.0,522.1175770402712,22.315554459378653,0.0,409.76968771335413,22.200901366461743,0.0,216.56302792649683,22.200209918370362,0.0,153.692828183879,23.45999635150951,0.0,589.5552291305514,0.0,5390.28189788268,0.0,0.0,0.0,13.079928283387302,249.45203990136235,304.05870549441977,0.0,1883.5177190628037,2947.6857203256077,0.0,0.0,0.0,0.0,5390.28189788268,6737.852372353349,0.0,0.0,7.22,7.22,0.0,0.0,63.491792032889975,0.06954509345942594,7.22,0.0,7.109880234498712,0.0022851370971874183,-6.178650969278359,16.00080542506435,0.3705044250126874,0.0022851370971874183,16.0,82.0,0.016382619225051777,0.0501813676535081,0.0,7.22,0.0,4.499675823046868,0.31057230924622753,0.0020948187498149016,11.5,4.499675823046868,0.31057230924622753,0.0020948187498149016,4.5 
 01/01  15:00:00,-1.1,-0.42410192142326303,0.5393149072610638,-1.5978481621585157,0.512270845809851,-1.8879492747447504,3.779783079871722,21.164835047233126,2069.351163261649,0.0,22.740075248467452,0.0,536.7672511229401,22.201827167751517,0.0,323.29739685588646,22.20114193383025,0.0,317.68834665776825,22.20082733178342,0.0,219.16916077752165,23.844322650721004,0.0,677.189101121638,0.0,5021.524220716792,0.0,0.0,0.0,92.66486282059675,149.49194758309625,239.52551195828175,0.0,1754.4701886075522,2878.7877574309027,0.0,0.0,0.0,0.0,5021.524220716792,6276.905275895989,0.0,0.0,7.22,7.22,0.0,0.0,63.23794764608101,0.06399716032437863,7.22,0.0,7.435778239524023,0.002453324215672758,-5.359636805452696,15.989367058685511,0.37746558855196594,0.002453324215672758,16.0,82.0,0.014842180165718238,0.04672960743065478,0.0,7.22,0.0,4.499074293606835,0.31057230924622753,0.002207661719883767,11.5,4.499074293606835,0.31057230924622753,0.002207661719883767,4.5 
 01/01  16:00:00,-1.1,1.3828600441453043,2.1150106596722873,-0.50254140062871,2.0589948638260194,-0.7957201465843832,5.357520649723339,21.412481430527734,1998.603694047825,0.0,22.471120540357607,0.0,514.9340655567511,22.20105041080242,0.0,208.37125759652105,22.201546312550043,0.0,203.66847380826408,22.201158972427024,0.0,182.59271113830022,23.89919780477358,0.0,753.1620623637925,0.0,5235.361719429091,0.0,0.0,0.0,206.80564533279215,262.6733674529457,275.44576014856597,0.0,1754.84439125789,2812.1685339222413,0.0,0.0,0.0,0.0,5235.361719429091,6544.202149286363,0.0,0.0,7.22,7.22,0.0,0.0,61.83790213011611,0.06206966750164654,7.22,0.0,7.816516728650519,0.002708732723605613,-4.205096592600377,15.99798813594255,0.3864269974350778,0.002708732723605613,16.0,82.0,0.014846533164840156,0.04333655463160464,0.0,7.22,0.0,4.498723281993695,0.31057230924622753,0.0023574553578538104,11.5,4.498723281993695,0.31057230924622753,0.0023574553578538104,4.5 
 01/01  17:00:00,-1.1,2.460193082278466,2.953920745663118,0.1562160020383715,3.0605969938122524,-0.172043529848145,6.683907976437592,21.45199198693701,1914.2416116102165,0.0,22.202849220391926,0.0,180.20323988941453,22.20281113061168,0.0,71.66469190987004,22.20202241982024,8.528459366061043,3.547010288875981,22.202960888542222,0.0,62.20822615926801,23.861523700246273,0.0,622.4710339027818,0.0,6147.99128651482,0.0,0.0,311.94930333583255,342.97795099763755,470.21900357654766,395.3089294967151,0.0,1754.9712828245558,2902.0670611928736,0.0,0.0,0.0,0.0,6147.99128651482,7684.989108143525,0.0,0.0,7.22,7.22,0.0,0.0,61.47240265038411,0.07154740245094958,7.22,0.0,7.250640324744103,0.0027663031361767096,-3.9524721383174843,16.011781850537492,0.3705044250126874,0.0027663031361767096,16.0,82.0,0.01484798416454746,0.048335814250313525,0.0,7.22,0.0,4.49844645761187,0.31057230924622753,0.002423558657988044,11.5,4.49844645761187,0.31057230924622753,0.002423558657988044,4.5 
 01/01  18:00:00,-1.4749999999999999,3.1703731673414355,3.341921302766065,0.3798243555961277,3.586495157179197,0.005448171963015542,7.930267433308593,21.404388507069733,1930.048901864864,0.0,22.202628565772514,21.96467126251258,12.307105026282159,22.202914397055135,0.0,30.36460262097927,22.202375046683006,46.006006578103495,0.0,22.201861004820586,0.0,25.515481847870262,23.869181665338637,0.0,624.7547285935256,0.0,6547.769658286375,0.0,0.0,502.1395266526751,385.06824640074456,512.0755004866913,432.8079897584325,0.0,1872.835664820093,2899.0138956054057,0.0,0.0,0.0,0.0,6547.769658286375,8184.712072857967,0.0,0.0,7.22,7.22,0.0,0.0,61.07230757899754,0.07474473664654102,7.22,0.0,7.246767409948287,0.0027979209688210743,-3.818918454931083,15.999240056806725,0.3705044250126874,0.0027979209688210743,16.0,82.0,0.016240734145573296,0.04819524228162892,0.0,7.22,0.0,4.499559976784234,0.31057230924622753,0.0024127773572044653,11.5,4.499559976784234,0.31057230924622753,0.0024127773572044653,4.5 
 01/01  19:00:00,-2.0125,3.095196427457626,2.2060243476692847,-0.722365819287603,2.5083118442942527,-1.0321619392361363,7.259294229837664,20.985827617038524,1425.6011057237126,0.0,22.203022022377976,887.6965371619478,0.0,22.202028705221515,343.63638328453203,0.0,22.203941573255197,870.1116124107214,0.0,22.20161642063198,346.480626036871,0.0,22.83064825102934,0.0,542.2255644354657,0.0,9133.492473281593,0.0,0.0,1377.2643980240277,758.3522660554036,1333.396816610764,804.197017373993,0.0,2041.3310269081999,2919.8444874940014,0.0,0.0,0.0,0.0,9133.492473281593,11416.86559160199,0.0,0.0,7.22,7.22,0.0,0.0,59.90570138014717,0.09876138608899636,7.22,0.0,7.191866669270116,0.0028063483818722493,-3.783621810112143,15.999866388464032,0.3705044250126874,0.0028063483818722493,16.0,82.0,0.018323320291301737,0.04903612577632421,0.0,7.22,0.0,4.4996757964570016,0.31057230924622753,0.00240461704416355,11.5,4.4996757964570016,0.31057230924622753,0.00240461704416355,4.5 
 01/01  20:00:00,-1.5125000000000002,1.118418845358319,-0.6635309079208395,-2.77074225799416,-0.4009916068084739,-2.9512608435825736,4.081894839218079,20.377135518756315,990.0380384928785,0.0,22.202959921528333,1625.7916724501408,0.0,22.20102447904749,672.0023736443079,0.0,22.20343920604249,1583.048336878637,0.0,22.20272869092986,673.6691729091455,0.0,22.20483039235682,484.2261414558303,0.0,0.0,12147.939015785743,0.0,0.0,2115.038797391626,1086.691016297239,2045.9198651836075,1131.5199767309446,971.0473186739537,1884.8616630515771,2953.4732852137768,0.0,0.0,0.0,0.0,12147.939015785743,15184.923769732177,0.0,0.0,7.22,7.22,0.0,0.0,60.529112532181934,0.13522354011808224,7.22,0.0,7.101790218686287,0.0027899099464119706,-3.8525945095689487,15.999920178472905,0.3705044250126874,0.0027899099464119706,16.0,82.0,0.016399228971836297,0.05042648033770263,0.0,7.22,0.0,4.499675099231622,0.31057230924622753,0.0024820920825542477,11.5,4.499675099231622,0.31057230924622753,0.0024820920825542477,4.5 
 01/01  21:00:00,-1.4749999999999999,-0.7440153902340918,-1.5016179027392784,-2.100760884824303,-1.3579714453135254,-2.066734247373532,1.9274774782205728,19.63330032349139,618.3709453481501,0.0,19.9031258623681,43.430842058621984,4.4221483557670815,20.102124285286568,23.477047974159433,3.922737463893646,19.925662521498868,39.538628353372246,4.302209220713382,20.104125688203737,25.71627695454192,4.285686233891011,21.196982044865155,0.0,63.5019849371881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,19.389676877768785,0.0036306208440868076,-0.7337730474753363,20.393891418425817,0.3705044250126874,0.0036306208440868076,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.4749999999999999,0.00621144618492455,0.0025806906051231244,11.5,-1.4749999999999999,0.00621144618492455,0.0025806906051231244,4.5 
 01/01  22:00:00,-1.3249999999999997,-0.7575222337862252,-1.1757461160118934,-1.126667697357998,-1.1285873100167174,-1.0867112101899057,0.7935035888794728,18.743932369200543,334.77123762571887,0.0,18.82876718275368,62.77506014296512,0.0,19.09546830539997,35.05900261153215,0.0,18.849366603936147,57.88124818796041,0.0,19.10246159498922,38.17067949090148,0.0,20.31721108755444,0.0,55.22081514133379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,18.61415951204429,0.003596488705244316,-0.8496646344434009,19.618437026987937,0.3705044250126874,0.003596488705244316,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.3249999999999997,0.00621144618492455,0.0026276300288774358,11.5,-1.3249999999999997,0.00621144618492455,0.0026276300288774358,4.5 
 01/01  23:00:00,-1.4749999999999999,-0.7582812856705426,-1.0592032106410822,-0.9355228133827097,-1.0522911875226182,-0.9173457162912615,-0.10516410455848604,18.01782330617158,362.72242903334086,0.0,18.242728263748987,49.22779262206262,0.0,18.487254709902448,25.1217148700685,0.0,18.25977194410301,45.321748100616105,0.0,18.49388946546856,27.23082474625113,0.0,19.789623814016167,0.0,73.27161278216545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,17.85768186540809,0.0036142537247229474,-0.798057908456272,18.86192659305336,0.3705044250126874,0.0036142537247229474,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.4749999999999999,0.00621144618492455,0.002622238810784213,11.5,-1.4749999999999999,0.00621144618492455,0.002622238810784213,4.5 
 01/01  24:00:00,-1.7,-0.8668642768806127,-1.0696975631039671,-0.9736335680442615,-1.0740782276656957,-0.9643748753097676,-0.6198546519234427,17.419351005550585,430.0520911746273,0.0,17.86674619615356,29.6497942193659,0.0,18.070804649998934,11.323339285685051,0.0,17.87783205090313,27.235181537596304,0.0,18.075050848584148,12.181018892655004,0.0,19.471133592064746,0.0,97.23163616293499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,17.235384186164893,0.003585412403955279,-0.8987937921290858,18.23968214383885,0.3705044250126874,0.003585412403955279,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.7,0.00621144618492455,0.0024862247596790167,11.5,-1.7,0.00621144618492455,0.0024862247596790167,4.5 
 01/02  01:00:00,-3.0749999999999997,-1.0167734999660416,-1.1625798593936087,-1.0948683093691494,-1.1689242240308313,-1.0889766629658584,-0.9691963286761391,16.927177243186037,500.28698598783285,0.0,17.569584261508922,11.246033024082408,0.0,17.74653657838303,0.5939799428848005,2.9736570293698037,17.578738267599935,9.957684418299493,0.0,17.74760297086811,0.6133497283520342,3.3181892336178294,19.24550991701993,0.0,121.13119890441936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,16.70666532592878,0.0035424827695160043,-1.0432294722343696,17.711042525515037,0.3705044250126874,0.0035424827695160043,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.0749999999999997,0.00621144618492455,0.002387807960505994,11.5,-3.0749999999999997,0.00621144618492455,0.002387807960505994,4.5 
 01/02  02:00:00,-3.2124999999999995,-1.1761722540859307,-1.2958276542041014,-1.247737873041177,-1.3015377545025582,-1.2434645788378336,-1.2307451674880414,16.492238754206284,563.7454463349852,0.0,17.31410939392727,0.5260545141853754,4.01868659928806,17.469314931072653,0.0,13.35063020758406,17.32315863639821,0.31655537107121745,4.304068642532968,17.467370251656693,0.0,14.588366002072348,19.048953374027985,0.0,140.3967679210959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,16.26571041559962,0.0034962251391996322,-1.2006287477595095,17.27017301377996,0.3705044250126874,0.0034962251391996322,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.2124999999999995,0.00621144618492455,0.002376891924425182,11.5,-3.2124999999999995,0.00621144618492455,0.002376891924425182,4.5 
 01/02  03:00:00,-3.1125,-1.370083376000144,-1.4838263530892837,-1.4383691228471809,-1.489241747736394,-1.4335682992414234,-1.491436113549206,16.12040827928864,627.354974487509,0.0,17.13969219090363,0.0,20.07868180869059,17.26385766552242,0.0,25.256452376856373,17.14741746316297,0.0,19.589873680363667,17.258737722568494,0.0,27.491410491042075,18.88612724351409,0.0,157.759680225301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,15.882531181976567,0.0034443283571809393,-1.387150990566359,16.887089607183608,0.3705044250126874,0.0034443283571809393,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-3.1125,0.00621144618492455,0.002321120230738321,11.5,-3.1125,0.00621144618492455,0.002321120230738321,4.5 
 01/02  04:00:00,-2.9875,-1.5632817598563005,-1.6518998544211292,-1.6139944248377611,-1.6566887111085262,-1.6102814286539067,-1.6934699911362243,15.817770843360318,690.6713962215367,0.0,17.031492208015123,0.0,36.201302673920054,17.12689856852584,0.0,36.924658355243594,17.03917314734575,0.0,34.84981902564385,17.1184992090758,0.0,40.12456836740381,18.795848631847665,0.0,175.16463921708186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,15.57135878209732,0.003390123122290502,-1.581161355177791,16.5760173158078,0.3705044250126874,0.003390123122290502,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-2.9875,0.00621144618492455,0.0023466820909273036,11.5,-2.9875,0.00621144618492455,0.0023466820909273036,4.5 
 01/02  05:00:00,-1.7374999999999998,-1.7217836457183755,-1.8018407451264076,-1.77227506460406,-1.805726931953052,-1.7693303550430695,-1.8539147694050784,15.581076616575698,747.9574182893366,0.0,16.967381792281785,0.0,49.19652169716073,17.034710323060303,0.0,46.00132762561958,16.975797635444813,0.0,47.20770203495226,17.023433264531967,0.0,49.927728241694695,18.695214715718418,0.0,185.1727904392111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,15.343619153089527,0.0033463774704745315,-1.7360812354496165,16.34835849258379,0.3705044250126874,0.0033463774704745315,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.7374999999999998,0.00621144618492455,0.002480495553859104,11.5,-1.7374999999999998,0.00621144618492455,0.002480495553859104,4.5 
 01/02  06:00:00,-1.1,-1.8859156851824523,-1.9668452179501648,-1.933235935527637,-1.9707682884738276,-1.9293536512125464,-2.0288086840576383,15.411414900878011,785.6255783368356,0.0,16.92980014436937,0.0,60.034753618793104,16.976017866515075,0.0,53.72638446480852,16.93874657651005,0.0,57.508160016422664,16.962351519001114,0.0,58.27561309379581,18.60695834997355,0.0,191.92247351403557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,60.81645399793834,0.0,7.22,0.0,15.169519732947656,0.00330316523952502,-1.8910072445919983,16.174338906096033,0.3705044250126874,0.00330316523952502,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.1,0.00621144618492455,0.0025370630535899966,11.5,-1.1,0.00621144618492455,0.0025370630535899966,4.5 
 01/02  07:00:00,-0.7875000000000001,-2.337484652994881,-2.7068088003545583,-3.1002473906913077,-2.6820466365180207,-3.1695494561424966,-2.5003435662489313,15.887770094372465,1784.5242119617835,0.0,20.59488621624423,3396.8502083330986,0.0,20.968417901379862,1677.0267888295007,0.0,20.51336584510173,3269.9424295081135,0.0,20.97536529055796,1681.4999234194827,0.0,20.74687944301346,2871.329828987232,0.0,0.0,19868.43982969683,0.0,0.0,3758.587433443562,2008.3798166802162,3606.1966816398703,2047.822852323611,3242.6618103173273,1657.8350544690352,3241.3702703265662,0.0,0.0,0.0,0.0,19868.43982969683,24835.549787121032,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,71.40573891576653,0.4472079310064586,7.219999999999999,0.0,6.3302057024215985,0.002642513339766595,-4.517026377345507,16.000285070170747,0.3705044250126874,0.002642513339766595,16.0,82.0,0.013750946327055027,0.06443126910556192,0.0,7.219999999999999,0.0,4.500000553376531,0.31057230924622753,0.002534054057865244,11.5,4.500000553376531,0.31057230924622753,0.002534054057865244,4.5 
 01/02  08:00:00,-0.6,-3.474981728753533,-3.853531748747744,-4.3722337833990075,-3.8060326889061775,-4.428916611471011,-3.3469046098641457,16.745538587575698,2077.179299541044,0.0,22.175083979049212,2950.2265914857353,0.0,22.200800361403537,1275.0856261752601,0.0,22.148631988925363,2881.3186519460387,0.0,22.200574050486935,1278.254862433794,0.0,22.068998923761985,2656.065610121811,0.0,0.0,17828.96371905414,0.0,0.0,3438.9754955828025,1689.8292939958128,3341.931137471277,1735.9647333251214,3132.495687663259,1599.0257055181035,3193.1338623148436,0.0,0.0,0.0,0.0,17828.96371905414,22286.204648817675,0.0,0.0,7.22,7.22,0.0,0.0,69.40491441401463,0.34383214149005753,7.22,0.0,6.458446723204931,0.00260052826368552,-4.707159375553088,16.000330033119255,0.3705044250126874,0.00260052826368552,16.0,82.0,0.013098214073846051,0.06177732745346369,0.0,7.22,0.0,4.499942111140928,0.31057230924622753,0.002533231373665885,11.5,4.499942111140928,0.31057230924622753,0.002533231373665885,4.5 
 01/02  09:00:00,-0.225,-2.9172434354261942,-1.2407371172909987,-1.910087033932595,-1.1726793035085776,-2.024255285808224,-0.5689518427894058,17.873938511942654,2968.696045715312,0.0,22.20186500176085,1117.745674386634,0.0,22.201234095573923,401.67955324045477,0.0,22.201736533449107,998.8397397379811,0.0,22.2011864223915,428.52179450102136,0.0,22.20014888730359,18.755388235557632,248.30163888249373,0.0,9327.632962762487,0.0,0.0,1608.7915562246092,816.4611769121077,1463.7637556583823,886.2426636733594,259.5277241691987,1481.6650587313015,3129.4611853626047,0.0,0.0,0.0,0.0,9327.632962762487,11659.541203453107,0.0,0.0,7.22,7.22,0.0,0.0,61.5682522693718,0.10946285509491312,7.22,0.0,6.629278187555121,0.0026595848041841147,-4.44356430639268,15.999940565357486,0.3705044250126874,0.0026595848041841147,16.0,82.0,0.011846447875921828,0.05849292304968459,0.0,7.22,0.0,4.499949921446678,0.31057230924622753,0.002612816778302696,11.5,4.499949921446678,0.31057230924622753,0.002612816778302696,4.5 
